pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex205,neutral,The athletes avoided the bankers in front of the tourists .,The bankers avoided the athletes .,The athletes avoided the bankers .,,,,,,,,,,,,,,
ex206,neutral,The scientist admired the artisans next to the writers .,The artisans admired the scientist .,The scientist admired the artisans .,,,,,,,,,,,,,,
ex207,neutral,The planner encouraged the bankers near the secretary .,The bankers encouraged the secretary .,The planner is not the bankers and the bankers is not the secretary .,,,,,,,,,,,,,,
ex208,neutral,The directors recognized the potters near the lyricists .,The lyricists recognized the directors .,The directors is not the lyricists and the potters is not the directors .,,,,,,,,,,,,,,
ex209,neutral,The administrator avoided the bakers by the writer .,The bakers avoided the administrator .,The administrator avoided the bakers .,,,,,,,,,,,,,,
ex210,neutral,The secretaries near the lawyers introduced the president .,The president introduced the lawyers .,The secretaries introduced the president .,,,,,,,,,,,,,,
ex211,neutral,The potter recognized the bakers next to the administrator .,The bakers recognized the potter .,The potter recognized the bakers .,,,,,,,,,,,,,,
ex212,neutral,The lyricist believed the dancer next to the presidents .,The dancer believed the presidents .,The lyricist is not the dancer and the dancer is not the presidents .,,,,,,,,,,,,,,
ex213,neutral,The judges by the authors thanked the illustrator .,The illustrator thanked the judges .,The judges thanked the illustrator .,,,,,,,,,,,,,,
ex214,neutral,The sculptor recommended the architects near the athletes .,The athletes recommended the sculptor .,The sculptor is not the athletes and the architects is not the sculptor .,,,,,,,,,,,,,,
ex215,neutral,The actor avoided the stylist behind the artist .,The stylist avoided the actor .,The actor avoided the stylist .,,,,,,,,,,,,,,
ex216,neutral,The directors near the director mentioned the singer .,The singer mentioned the directors .,The directors mentioned the singer .,,,,,,,,,,,,,,
ex217,neutral,The colorists next to the senators contacted the banker .,The banker contacted the colorists .,The colorists contacted the banker .,,,,,,,,,,,,,,
ex218,neutral,The strategists admired the writers next to the managers .,The writers admired the managers .,The strategists is not the writers and the writers is not the managers .,,,,,,,,,,,,,,
ex219,neutral,The essayists near the students believed the therapist .,The therapist believed the students .,The essayists believed the therapist .,,,,,,,,,,,,,,
ex220,neutral,The secretaries in front of the senator recommended the artist .,The artist recommended the senator .,The secretaries recommended the artist .,,,,,,,,,,,,,,
ex221,neutral,The artist in front of the essayist stopped the sculptor .,The essayist stopped the artist .,The artist stopped the sculptor .,,,,,,,,,,,,,,
ex222,neutral,The directors near the administrators saw the essayists .,The essayists saw the directors .,The directors saw the essayists .,,,,,,,,,,,,,,
ex223,neutral,The athlete in front of the therapists believed the essayists .,The essayists believed the athlete .,The athlete believed the essayists .,,,,,,,,,,,,,,
ex224,neutral,The stylist behind the lawyer recommended the actors .,The actors recommended the lawyer .,The stylist recommended the actors .,,,,,,,,,,,,,,
ex225,neutral,The animator next to the directors recommended the administrators .,The administrators recommended the directors .,The animator recommended the administrators .,,,,,,,,,,,,,,
ex226,neutral,The writers in front of the senator believed the stylist .,The stylist believed the writers .,The writers believed the stylist .,,,,,,,,,,,,,,
ex227,neutral,The musician stopped the lyricist near the presidents .,The lyricist stopped the presidents .,The musician is not the lyricist and the lyricist is not the presidents .,,,,,,,,,,,,,,
ex228,neutral,The animator next to the tourists thanked the scientist .,The scientist thanked the animator .,The animator thanked the scientist .,,,,,,,,,,,,,,
ex229,neutral,The potters saw the artisans next to the baker .,The artisans saw the potters .,The potters saw the artisans .,,,,,,,,,,,,,,
ex230,neutral,The designers next to the singers encouraged the presidents .,The presidents encouraged the singers .,The designers encouraged the presidents .,,,,,,,,,,,,,,
ex231,neutral,The professor mentioned the administrator in front of the curator .,The administrator mentioned the professor .,The professor mentioned the administrator .,,,,,,,,,,,,,,
ex232,neutral,The potter behind the pencillers thanked the designers .,The designers thanked the pencillers .,The potter thanked the designers .,,,,,,,,,,,,,,
ex233,neutral,The tourist in front of the actors believed the photographer .,The actors believed the tourist .,The tourist believed the photographer .,,,,,,,,,,,,,,
ex234,neutral,The stylists behind the writer thanked the managers .,The managers thanked the stylists .,The stylists thanked the managers .,,,,,,,,,,,,,,
ex235,neutral,The colorist by the judges mentioned the tourist .,The tourist mentioned the colorist .,The colorist mentioned the tourist .,,,,,,,,,,,,,,
ex236,neutral,The artist encouraged the author next to the architect .,The author encouraged the artist .,The artist encouraged the author .,,,,,,,,,,,,,,
ex237,neutral,The writers in front of the pencillers recognized the managers .,The managers recognized the writers .,The writers recognized the managers .,,,,,,,,,,,,,,
ex238,neutral,The presidents behind the photojournalists recommended the dancer .,The dancer recommended the presidents .,The presidents recommended the dancer .,,,,,,,,,,,,,,
ex239,neutral,The musician introduced the tourists by the administrators .,The tourists introduced the administrators .,The musician is not the tourists and the tourists is not the administrators .,,,,,,,,,,,,,,
ex240,neutral,The professors in front of the stylist avoided the artist .,The artist avoided the professors .,The professors avoided the artist .,,,,,,,,,,,,,,
ex241,neutral,The athlete in front of the authors helped the architects .,The architects helped the athlete .,The athlete helped the architects .,,,,,,,,,,,,,,
ex242,neutral,The singers believed the bankers by the animator .,The animator believed the singers .,The singers is not the animator and the bankers is not the singers .,,,,,,,,,,,,,,
ex243,neutral,The lyricist advised the secretaries by the sculptors .,The secretaries advised the sculptors .,The lyricist is not the secretaries and the secretaries is not the sculptors .,,,,,,,,,,,,,,
ex244,neutral,The students by the officer mentioned the sculptor .,The sculptor mentioned the students .,The students mentioned the sculptor .,,,,,,,,,,,,,,
ex245,neutral,The musicians next to the tourists called the artist .,The tourists called the musicians .,The musicians called the artist .,,,,,,,,,,,,,,
ex246,neutral,The authors next to the stylist thanked the musicians .,The stylist thanked the authors .,The authors thanked the musicians .,,,,,,,,,,,,,,
ex247,neutral,The scientist by the essayists recommended the directors .,The directors recommended the scientist .,The scientist recommended the directors .,,,,,,,,,,,,,,
ex248,neutral,The stylists believed the photojournalist next to the artist .,The photojournalist believed the stylists .,The stylists believed the photojournalist .,,,,,,,,,,,,,,
ex249,neutral,The strategist by the banker helped the pencillers .,The pencillers helped the banker .,The strategist helped the pencillers .,,,,,,,,,,,,,,
ex250,neutral,The photographers next to the professor helped the senator .,The professor helped the photographers .,The photographers helped the senator .,,,,,,,,,,,,,,
ex251,neutral,The artists by the senators mentioned the professor .,The senators mentioned the artists .,The artists mentioned the professor .,,,,,,,,,,,,,,
ex252,neutral,The writers contacted the athlete in front of the administrators .,The athlete contacted the writers .,The writers contacted the athlete .,,,,,,,,,,,,,,
ex253,neutral,The banker by the artisan stopped the singer .,The artisan stopped the banker .,The banker stopped the singer .,,,,,,,,,,,,,,
ex254,neutral,The actors advised the judges next to the author .,The judges advised the actors .,The actors advised the judges .,,,,,,,,,,,,,,
ex255,neutral,The dancers behind the animators encouraged the sculptor .,The animators encouraged the dancers .,The dancers encouraged the sculptor .,,,,,,,,,,,,,,
ex256,neutral,The managers advised the doctor next to the essayist .,The essayist advised the managers .,The managers is not the essayist and the doctor is not the managers .,,,,,,,,,,,,,,
ex257,neutral,The musicians recognized the lawyers in front of the illustrators .,The lawyers recognized the illustrators .,The musicians is not the lawyers and the lawyers is not the illustrators .,,,,,,,,,,,,,,
ex258,neutral,The president stopped the actors near the lawyer .,The lawyer stopped the president .,The president is not the lawyer and the actors is not the president .,,,,,,,,,,,,,,
